canonical_source,duplicate_source,run_key_with_machine,series_digest
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|patent|True|999:10|cn69,d3a6caa9889cb8eeba1a9af2fd0ae36478ad1cb9
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|patent|True|999:50|cn69,a1ca72eb078155dcf085a2e5bb639488f7ce7f44
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|patent|True|999:100|cn69,039b850550fdd34ba33655d0617f3dfade42c863
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|9:10|cn69,fa511cc7f2344e5885e6b0413a87fe3a2b2c755a
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|9:50|cn69,920acc61ffd76261687805a175ee5b48ef5eb391
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|9:100|cn69,ee30cd79ab7c9e3710daf02962a448a457a47a94
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|99:10|cn69,ea43c5b057645c2efdc7e844c2dc5d1677412d1b
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|99:50|cn69,f5a55700252654941f48f18c64304e5b6396271e
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|99:100|cn69,9ac6befea7701a5aed9bbd1845832e14675fe7dc
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|999:10|cn69,e2bc6cc40cb1cd438faf5e65e2b57f2335c8d06b
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|999:50|cn69,eff092ffb166ae4401b197f8abe8cbff715ff7ac
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|dyn_pubmed|True|999:100|cn69,bd34302be91a77bdc46ff6a9040bf64a5eaadd67
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|arxivmath|True|9:10|cn69,29abeeffd6099b1943682ca8c40da576cec37a2f
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|arxivmath|True|9:50|cn69,5d70f4edba1d0c3b17647edb1649bcdc8a61e725
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|arxivmath|True|9:100|cn69,0c5e3d65fb4bda579b9ca778e8f5ce0cf6a00fcb
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|arxivmath|True|99:10|cn69,16dd27ca02edd80dd583a16550025c693871310c
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|arxivmath|True|99:50|cn69,963177098d34375d1a2774e97b1d8310107ec149
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|arxivmath|True|99:100|cn69,9d218b5cdc07df0e6c1f4c281942280d3949134e
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|arxivmath|True|999:10|cn69,36aafec39b1727ff4a6af5fe4c75785dac9b852c
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-naive|leidenalg|naive|None|None|None|None|None|None|None|None|arxivmath|True|999:50|cn69,ee1f253a1206cfd99584d9112898e379b5597759
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|9:10|cn69,d596a47ced794d3ca37442b66f949379f965894b
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|9:50|cn69,8b92e94f08454b7857ba9df444406957fdb26721
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|9:100|cn69,199aafbbf3ecb9dcd98b1d1397ff31cf86a4ef36
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|99:10|cn69,92ddfd71f68da61d90e3863ba94c53b97d563112
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|99:50|cn69,a530460e82d9f0f671e54791fd1f661ca2f88069
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|99:100|cn69,8676b90902a4ba16802308222c5ad625048ce60e
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|999:10|cn69,3ce08000764f20b6f24dd2f500a2677575df44a9
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|999:50|cn69,fbf45eff5bab070210585f3f0e59c57c69193363
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_cora|False|999:100|cn69,28cd85e3318e2ef0c436c5e686df5d4e5dad0107
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|9:10|cn69,abd9319070daf6747c9c4ef5d4895b1e4c1e9200
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|9:50|cn69,1b8acc3ae0d3e134c5e6128499715fd7b46ca69b
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|9:100|cn69,122a4923400d05eea772eddcc3a904532c13f08a
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|99:10|cn69,1988ee894b957f65cdff549b218de39bb757ad45
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|99:50|cn69,ed2f380b0e84bf79ebb3ee3c2f14b0166a22770f
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|99:100|cn69,3a2706e9e7ffeb01890c35b2d3238fddc080efda
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|999:10|cn69,ea0b88e3553f31cc1da941084d7078c08bd5faaf
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|999:50|cn69,f6d4136c6813553cd1874a8b82eec2e285273c9d
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_acm|False|999:100|cn69,bc9f2105264a6ffbcb8ef5b1141c3f596852108b
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|9:10|cn69,db5f45b0da2f7c5bb03493afa62e0eb454f98ce8
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|9:50|cn69,318911961120938cd740d6e47240408e35feb6e6
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|9:100|cn69,454fd3351342938afa501a9897c0fd5da40a55da
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|99:10|cn69,27bfa1c8873e32eadc0841ceca2c6614e4740695
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|99:50|cn69,84773281cbd270438569f42925a5a20c4c291256
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|99:100|cn69,86d7eb6b8b53380a77bc8db19bf478e239958e7f
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|999:10|cn69,beefd6ef560b3f33099a0e9a7e1423f085fe39c0
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|999:50|cn69,2debebc700d67c070a63bf893d968672767831e2
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_citeseer|False|999:100|cn69,394a2a5fdb0c7423cd63b8641e44092545058adc
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|patent|True|9:10|cn69,678fa87b28324fc3dc69d0cedd9ea515a8f178e2
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|patent|True|9:50|cn69,6ab07e950db97df7af00355a5907951e0d9c3a87
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|patent|True|9:100|cn69,e4c25b571ce550e18f10e2b17087e29dbadf01c0
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|patent|True|99:10|cn69,c6418646c5ee8837efe2ceec0a68b1a4ebde74e1
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|patent|True|99:50|cn69,e594cbb73c68089cae5b67879e5e7c7a22f61270
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|patent|True|99:100|cn69,3c6565c9745bb9b695a497f8a2776223579125e0
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|patent|True|999:10|cn69,896e2822eaab78d9f988f25168eb7d1525e737f4
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|patent|True|999:50|cn69,b35222fce5484bd537261fd2a0182593d459f373
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|patent|True|999:100|cn69,1ccfc8ba67bb663320384b9e972ab8c5c52a2fb5
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|9:10|cn69,8bc3e5988b0a9d760646eb5aff36c028b6f9af72
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|9:50|cn69,41b4460eef5e298097650d1561f9c0a31813a1a0
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|9:100|cn69,43b26353b9be22377e887e850177331db3f37c42
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|99:10|cn69,71fc8dc80329df8217f69a5da095a5a5bc8160ca
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|99:50|cn69,50d9720961f8646be3e82e4b9481c055f3cc9a5b
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|99:100|cn69,8aa28173cefa7bcb6c260a061a03f0cc5706728a
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|999:10|cn69,1e79f3af41dffd2f98b17444908cf07f4d4f1ffa
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|999:50|cn69,e18d665fc9dbbfcfb87a38084952ce0ddcd4f9fb
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|dyn_pubmed|True|999:100|cn69,7f6a75146d88453e655b63c47dd2222dfed0d543
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|9:10|cn69,f2ed3a31953239cf8a1d55ff49a79a6d8ffe9483
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|9:50|cn69,d36286c24db159868412aa8df0253876c26601f9
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|9:100|cn69,f4b3ca41ce386fc410c2f53fc1d2c8f26e26b773
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|99:10|cn69,305642e3434e80565bf2f7c36d2e2572524871e7
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|99:50|cn69,90ebb20899cab7dc9755327ecdd0c1d9983daa0f
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|99:100|cn69,f8d2193f0933a5249cfaed2e4bbb64417cf4afad
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|999:10|cn69,10c91c35175ec82ae540cdeca3282801f16dc70a
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|leidenalg-L:3-r:1-gpu|leidenalg|smart|None|3|1|None|gpu|None|None|None|arxivmath|True|999:50|cn69,769b1c530090a742e66c1431f81b4263226863a9
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_cora|False|9:10|cn69,125835a37b8b423c39dad7401a29b937efd1844d
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_cora|False|9:50|cn69,b73b0cd7602822c3d41f1aec4f7fc96c5cb8f048
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_cora|False|9:100|cn69,e77a0c490c0f73634ed55bb43a14c34d341ecefd
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_cora|False|99:10|cn69,b320dcac3504e5cdec3dc9c9c6ac27b96ad3ce26
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_cora|False|99:50|cn69,25a66629873b9a050a66983907d893851c40f0c1
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_cora|False|99:100|cn69,05c5dd9a9dd23a567f2dae8bf1f5dddb640f6d27
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_cora|False|999:10|cn69,27bf4b7b053c65b6e9f93adc70c83a15b03c5332
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_cora|False|999:50|cn69,7c95254323e46d60cf9e2cde7e78e17beaf0973d
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_cora|False|999:100|cn69,b4418064c1a3fb93288ded6cbf15cd3a8a5a399b
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_acm|False|9:10|cn69,210145716148741fb3f2979397fa294d83cf6727
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_acm|False|9:50|cn69,8ff3d63142566c1bd0006acd11b56a13c81c0118
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_acm|False|9:100|cn69,32dfb956989e08ad46caaef7e0c29f9f225ea451
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_acm|False|99:10|cn69,e55a268ef22135b272e2bbe9f945f75e0237a313
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_acm|False|99:50|cn69,a13ee5b667e33271b0fc7261a3392dd7d68044a9
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_acm|False|99:100|cn69,080095671f661602990dbfc55e90a555d3df55cb
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_acm|False|999:10|cn69,d1fcedab47b793f45c8e304569330761433f877d
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_acm|False|999:50|cn69,7b999f8464c0deae4301600db7b003b9ec48a8bc
results/paper_icdm/2/real_topology_batch_sweep_20260526_1339.json,results/paper_icdm/3/real_topology_batch_sweep_20260526_1339.json,experiment|dfleiden-naive|dfleiden|naive|None|None|None|None|None|None|None|None|dyn_acm|False|999:100|cn69,b41a8ffb5362a0bd48f5423eabbc90ecbd4dd880
